x1,x2,class
8.735490452787317,9.28245707390733,0.0
9.593804743314497,9.591190718290285,0.0
9.238759688886429,8.13713615764347,0.0
8.145428809677501,8.088540209567213,0.0
9.827591004534513,8.331212404930659,0.0
9.382036722322876,8.077610290767861,0.0
9.711532682313083,5.925165323769117,0.0
8.427478031906986,9.156209466850605,0.0
8.6526751151712,6.662208970451246,0.0
8.10299231278426,9.878638979976133,0.0
9.294837901299108,6.722950116897333,0.0
6.4971979683572565,9.669066757908514,0.0
7.436467107363489,9.403486001715514,0.0
7.748485659875516,9.065698841298953,0.0
9.508847847614808,7.5492874665359455,0.0
9.304684429223492,9.657343734588952,0.0
9.457985731508682,6.339263021234654,0.0
8.098662449289598,7.699093927611756,0.0
9.935733091426158,6.149832210979396,0.0
7.207580133940831,9.299268790230425,0.0
8.61374785268396,9.70152582325498,0.0
8.9230921532567,8.465897858641933,0.0
5.627568737142349,9.433232385877028,0.0
9.655619494220232,6.00205273486049,0.0
8.353166557816579,9.235545101116948,0.0
9.607950911434482,9.940619806104564,0.0
8.005732681639323,7.915378194024343,0.0
6.414017372103851,9.381611638142926,0.0
6.794692387053383,8.295524438386037,0.0
8.760168412196116,7.907629425739411,0.0
9.240358270152836,9.090369999771896,0.0
9.4180440905986,8.356011325567605,0.0
7.155676317953724,9.831938403210469,0.0
6.101692352038195,9.249094906282247,0.0
7.7102619139035315,9.29061557334147,0.0
5.560895532491154,9.567712917199891,0.0
7.632457892361424,8.391249365866944,0.0
6.546417945756456,8.777710407674867,0.0
9.816086504415537,9.30511480813968,0.0
9.807222827335599,5.8370406476092835,0.0
9.614004403085664,7.365990593261094,0.0
9.702021729337519,8.71460526813605,0.0
6.400280399352079,9.821396541150998,0.0
6.198431506734115,8.991960480856084,0.0
9.902343972179835,5.895673681246435,0.0
9.038454100843557,7.079897915260373,0.0
8.637549440950647,8.285187073984165,0.0
8.185895653337482,8.947469259963183,0.0
8.290954703494075,8.684938244187975,0.0
7.5068517197720395,8.84425721093568,0.0
8.604258508986462,8.547626763731579,0.0
8.030391592107266,9.584942501159539,0.0
8.044799127832103,6.959234226192953,0.0
9.72995179615473,6.886473313316345,0.0
7.943652183500458,8.261716185994693,0.0
7.918532683141755,7.626676844541576,0.0
8.66564038385673,8.763286883364971,0.0
8.724352241912651,9.662085516245835,0.0
7.648037889003886,9.818552350174155,0.0
8.332213059187463,8.209218892899003,0.0
7.414098261183046,8.301995908441024,0.0
9.747229662305866,5.804575806504469,0.0
8.6364420962346,8.23682974369503,0.0
6.559645022148733,9.523365506373787,0.0
7.814428392577513,7.970191380371878,0.0
8.670440426149908,7.51115583281845,0.0
8.934009876649732,9.0877963127727,0.0
7.524154605058277,7.936429543883284,0.0
7.1135973146312095,9.012780526121805,0.0
9.909795061234755,7.800761747212269,0.0
7.251912049271172,7.80802528027929,0.0
0.2191179085327366,0.25940357601871633,1.0
6.141436743277912,9.4472199492181,0.0
6.859013091345164,8.146295923698695,0.0
9.628728963257927,6.0211323744793415,0.0
5.823914169521215,9.98016535329634,0.0
8.61077405968316,6.7934969126642635,0.0
9.692545438954852,9.673720052003707,0.0
8.979584612738314,9.79181828809316,0.0
7.7971255438224905,9.29697724995625,0.0
9.319153504939843,6.40279894637729,0.0
8.767888948643337,6.721523233060221,0.0
9.12674555550767,6.991412844587357,0.0
8.077074984287817,7.155826188772957,0.0
8.182405190103184,9.580467804850576,0.0
8.91167650930239,9.54840746889688,0.0
7.547940400856068,9.01506783129691,0.0
9.953044357455596,7.1937502186653965,0.0
9.535992121833266,9.602277750708431,0.0
7.860592213009507,8.587248361700988,0.0
5.7187450420596395,9.54590760420338,0.0
8.314470361623119,9.694419240916837,0.0
6.4712770317349975,9.483540807487524,0.0
9.77310904653334,6.616930311307786,0.0
9.383438219891522,9.171082864335004,0.0
8.97632589739202,6.630000720037584,0.0
9.42550460530875,9.07150609992868,0.0
8.86952809468095,7.592190831025088,0.0
8.926998075101228,7.302303403595715,0.0
7.936003396692563,7.231405347722974,0.0
9.867728895829925,8.250206688945966,0.0
7.70375894633186,7.837102322872377,0.0
9.919664573355679,7.831819980076141,0.0
9.828248010070375,9.476842983905097,0.0
7.920558662334923,8.991731057202806,0.0
9.253243076920155,5.81975590129408,0.0
6.870154993057795,8.131525548643397,0.0
9.830155227751014,9.07454854356528,0.0
8.146856823368298,8.671236171744946,0.0
8.478640291943417,9.071610602469386,0.0
5.285399392214241,9.901270778018457,0.0
9.679517487945343,9.334775252929816,0.0
6.508220638528593,9.999468258112428,0.0
5.9687974443668015,9.986597032101884,0.0
7.890124327958961,9.552155111737603,0.0
8.454388233492532,6.56526215268327,0.0
9.111709679865475,6.899124633912419,0.0
9.085643836971599,8.529753032199087,0.0
9.103556903715074,9.752823800612635,0.0
9.698569633843878,6.162043938972337,0.0
8.602567210477783,9.373587710354792,0.0
8.64568510545315,9.81984448277341,0.0
9.508126580664422,7.248393276959333,0.0
8.993195610564438,8.242154067119124,0.0
9.341893796795617,7.888774180001422,0.0
9.292865964936729,6.350380910972213,0.0
8.126551974822746,8.972095985395255,0.0
9.364748323926475,6.742350926212598,0.0
6.016974323864504,9.705616458550914,0.0
9.975575065407037,5.7092136000860645,0.0
6.859679619148649,8.715308280815975,0.0
5.962493922767267,9.639934531738522,0.0
9.51656885863393,9.129082837520242,0.0
7.315169997379693,9.831593952502827,0.0
9.796881351971756,8.625064362958684,0.0
6.177413443962766,8.88577640262293,0.0
8.437792425914603,7.538053600693209,0.0
9.411741563651436,8.256326051905113,0.0
7.453348550698218,8.713422188625175,0.0
6.926037163155691,9.758600791350391,0.0
9.431046992739645,8.390794248055814,0.0
9.773935105336786,7.730410240469364,0.0
9.239808648486386,7.7649180421127895,0.0
9.9874522345988,9.54191192566875,0.0
7.687715248274455,8.498046082609319,0.0
8.45479629318174,8.554472121633243,0.0
8.052515996048008,9.229723318236456,0.0
9.690664633719887,5.946355428853649,0.0
9.093480834476612,7.693190140766473,0.0
9.131717461536944,6.874795606751682,0.0
8.55658763019171,8.95733109885519,0.0
9.297733900353034,6.03339469598127,0.0
9.365074345177863,8.874453857369192,0.0
7.767063661413154,8.044929355034714,0.0
9.29160387685933,7.082203424619756,0.0
8.838082224676091,6.535430958245342,0.0
8.656623890426937,9.765793192789578,0.0
9.233261036656096,8.008026954300785,0.0
7.943837266160934,8.349534976908183,0.0
8.43939375785754,8.28138871501488,0.0
8.158074530512614,9.294929805945891,0.0
6.63864565031181,9.325145835058647,0.0
8.851451226431063,9.38943950630383,0.0
6.871946570544568,8.489609421217207,0.0
7.462980773676526,7.968818834412329,0.0
9.110708086639685,6.778729698067155,0.0
7.0918481989612765,9.30919518042005,0.0
5.53543972519913,9.889038909746514,0.0
9.373107250757748,8.995645684851922,0.0
9.838015694797171,7.74626945703829,0.0
7.436311986080058,8.186270818089861,0.0
9.315755619227529,8.523874511383244,0.0
9.633677051153203,5.7088641258195185,0.0
8.727184910289019,8.76905494759358,0.0
7.573997637029553,7.803847951297397,0.0
7.027338061295901,8.758640551630224,0.0
9.674268049567955,6.558563253861484,0.0
7.465868848649126,9.949722105589247,0.0
9.63600086789701,8.872713969116079,0.0
8.760779582167515,6.3434711393656045,0.0
6.282230677855898,9.870041690720804,0.0
9.45225910381607,8.187452783263184,0.0
8.129352352833843,8.845911651227642,0.0
6.823971475710817,8.778354495506951,0.0
6.712431032634366,9.149576880328778,0.0
9.722435031823448,6.855276362881272,0.0
9.546963853660346,8.361705912878321,0.0
7.724293419039178,8.299637330421595,0.0
7.316944085030961,8.74780750576213,0.0
9.446052776100831,8.62861340493697,0.0
9.808066386755563,5.427290354157979,0.0
8.103376687200818,9.080802106295629,0.0
6.730684007172572,9.931742361052322,0.0
7.759962789949207,7.61506707222259,0.0
8.151395824527386,9.089656677397556,0.0
8.575363361645538,9.967866782138199,0.0
9.376688596784476,7.235026663359524,0.0
8.886389054566665,9.324422769409756,0.0
9.171545646504084,6.781628039061445,0.0
8.18329157419022,9.80056301346413,0.0
9.84837887781476,8.961628575737327,0.0
7.896811497556423,8.206590153807152,0.0
9.930926809012915,6.235299349977463,0.0
6.991082622433371,8.096511234052734,0.0
5.801544463260901,9.414546740977865,0.0
8.205303527115934,7.962450839002033,0.0
9.955931242330692,8.675243710242555,0.0
9.535827831686518,6.62083563093713,0.0
8.619585754630926,7.935937858017481,0.0
9.370726196846075,9.906152160268103,0.0
9.328259603496877,6.348612505736535,0.0
6.884975207847866,8.709024913706909,0.0
7.849744076550268,7.478773979530002,0.0
9.333213373345433,7.793154222788542,0.0
9.532291699484242,7.415852303144503,0.0
7.6982052129406995,8.974949245190864,0.0
9.009532060893028,9.928233610697962,0.0
9.745113009594505,9.49142789825965,0.0
8.104859081947868,8.21996145149513,0.0
7.2407473105455,8.072230305246034,0.0
9.905461522677633,6.539150054376063,0.0
9.974169286523802,8.74469119985291,0.0
8.15263784864371,8.476668710440242,0.0
6.946550821768579,9.727307770337118,0.0
7.542671095589219,9.645021909215071,0.0
9.266798342549404,9.224135509511413,0.0
7.523402047960989,8.46707379229798,0.0
9.550505398110129,8.679952839122716,0.0
9.832567763578213,7.493670583925201,0.0
9.787641344249444,9.488755104502921,0.0
9.750015457551795,8.204714292556055,0.0
7.183825393842993,7.924480135409409,0.0
9.86935117731693,8.24485493673639,0.0
6.14057561775285,8.93184533445662,0.0
9.984342348597057,6.022289167643294,0.0
8.0607675582267,8.641041716653904,0.0
5.97880733355648,9.322083090017516,0.0
6.202156738960093,9.550139375724378,0.0
6.569959119453217,8.760921194752703,0.0
9.43899803548774,5.734648256050011,0.0
8.331366929653752,8.482616032339367,0.0
7.025266554735482,9.217282674531754,0.0
9.506585631719911,7.449419722416012,0.0
8.16368413282449,9.443940250308676,0.0
9.54269252916988,8.364225207296094,0.0
6.934845688437196,8.439769791311587,0.0
9.649931205001895,9.77945378705673,0.0
8.029246459370716,9.992849302718106,0.0
9.924306197516152,7.919729941094676,0.0
6.287406482131552,9.917261325686422,0.0
9.353792366021183,7.305066444198134,0.0
6.300635472563877,9.8049494935313,0.0
8.917425773490177,7.0716247454311905,0.0
8.245900593862142,9.458252514695856,0.0
8.752397538508893,8.632934908970169,0.0
7.399770565165373,9.962992543260714,0.0
8.4350224027672,7.246656506026606,0.0
7.299991368141558,9.60204275882575,0.0
7.467324212073735,9.39014931754283,0.0
7.6749146404467306,8.643998713812191,0.0
8.910778907983152,7.420046952267323,0.0
6.743846448007218,9.121844655652984,0.0
7.907496230741996,7.603716512342343,0.0
9.982874068221335,8.128378623028697,0.0
9.17022902917374,7.3624549375164765,0.0
7.493542704138704,7.722203463963016,0.0
9.527617941275201,8.424673231049214,0.0
6.668566141342566,8.445045412022486,0.0
7.426692507753717,9.064253273096503,0.0
9.23897150431788,8.204081060813387,0.0
9.796945418484762,5.915820421207126,0.0
7.754412509940538,8.515025235135308,0.0
6.705517407381201,9.783208607595633,0.0
9.629409222954877,9.230723765741951,0.0
6.753946255271272,8.929585025798248,0.0
9.962838138633593,7.1557174714118315,0.0
9.826826646142283,5.732023809426323,0.0
9.775704471886327,8.497689677365429,0.0
6.577763516455693,9.988628620077591,0.0
9.86397973047075,6.559538704948774,0.0
5.700404179744347,9.905793005557772,0.0
6.216450833202795,9.368159171919912,0.0
9.42421625038502,8.675916102949646,0.0
9.06117087594601,6.319092912652614,0.0
7.37583693665801,9.35850810814011,0.0
9.529802012429156,9.054389804919792,0.0
8.37504892368147,9.09576287710337,0.0
7.563970072449199,8.164793906553498,0.0
6.8776571350517814,8.349946640504994,0.0
9.303656427486239,8.41406027087144,0.0
8.610315363590459,7.667544277956281,0.0
7.821268889188078,8.278521792517376,0.0
9.308627415886296,7.922194395186538,0.0
7.704351185843884,8.846257626786517,0.0
6.880918030554862,9.176806798243607,0.0
7.099884811193932,9.674235343608359,0.0
7.876216240631146,9.786814632384717,0.0
8.290365635901944,8.93123201432616,0.0
9.020318771509432,6.770848970406849,0.0
9.910190901645278,9.476073015319812,0.0
8.305583209592909,9.01487529446386,0.0
7.4971606203115835,7.567971455038397,0.0
7.802476821927843,7.9219479628164615,0.0
9.051554719369424,7.413064536558109,0.0
7.962811898758088,9.229254281984803,0.0
9.80303742754532,9.111176836624322,0.0
6.611250997221678,8.65533754947138,0.0
7.841414098791941,9.94763580755815,0.0
9.858500911143954,7.652685963392224,0.0
7.374273860243518,7.73587789341149,0.0
9.189739135887208,6.801978480732737,0.0
9.320585931327537,9.385484689542668,0.0
9.925426845113366,6.290171933376493,0.0
6.278875580018221,9.996535609062413,0.0
8.203523862955938,7.390224674992048,0.0
7.84979167188909,7.643822751947517,0.0
6.339338419364279,8.856262769794185,0.0
9.762402823219634,9.40213530167392,0.0
8.436376982098206,8.019956590274424,0.0
9.145633252821257,9.193296794440318,0.0
7.299865699672273,8.844849307144322,0.0
7.641515763305923,9.001075687356098,0.0
8.307854319484317,7.419800270999514,0.0
8.862440893898558,8.274412448075287,0.0
9.875450866647018,9.17162700876831,0.0
9.342080653963261,9.863883988015807,0.0
9.644236934882652,9.651100092013063,0.0
9.21273947175902,6.202683455968172,0.0
7.176313172596797,9.940421186615641,0.0
8.211623379676258,6.976733327829515,0.0
9.49050225190561,6.887635873345287,0.0
9.533512344372669,9.468896781650887,0.0
9.620473131022147,7.927247116989289,0.0
9.382471341169516,9.895016057271576,0.0
9.791745112139214,6.427399554669476,0.0
6.9335382357863935,9.483314250415509,0.0
9.164264008142746,5.86073113338988,0.0
9.343298853021057,6.197920673396856,0.0
7.9076524077464185,8.714880762374925,0.0
9.408644519765364,5.77442431546765,0.0
5.321088555704344,9.876407625829572,0.0
9.51301968234107,8.98345991746168,0.0
8.599373686793246,9.171838625892681,0.0
7.444650962132391,8.849881284165338,0.0
8.14766163345606,7.582325106821716,0.0
5.49517344999607,9.872484017413269,0.0
9.862246199515596,6.5926133118079875,0.0
9.178575635300135,6.627056775525962,0.0
9.378496811793411,6.049182014506524,0.0
8.930487207191986,7.209089906427618,0.0
6.496445467994763,9.6741864466648,0.0
7.120542467688711,9.467418608790759,0.0
6.467818498101944,9.223069305821221,0.0
9.583212939767689,9.703484976289811,0.0
8.259954319556936,8.445656670896968,0.0
6.763807593920958,8.94492211770572,0.0
9.718141818558442,9.228741760728765,0.0
8.492730231980069,7.522800346201067,0.0
9.359235857779751,8.818593957737969,0.0
8.054145592205927,9.158051607451165,0.0
5.825030521184646,9.736649122530604,0.0
7.0740811805521,8.724231019134317,0.0
9.63547386469077,7.781407252777241,0.0
9.606402168850856,7.162087279832594,0.0
9.474251781430478,7.62709489276603,0.0
8.020616573531434,7.806279375843893,0.0
8.650810032133917,7.606988425854818,0.0
5.631728991112111,9.900707968798914,0.0
8.836011898315641,9.774304657588731,0.0
9.997680028961447,7.789855527811456,0.0
8.24199444041881,9.389461050534019,0.0
9.41635665972556,6.449331103884086,0.0
9.200194932960038,5.924438951143661,0.0
5.390317015681428,9.741129402320045,0.0
8.1994677287508,8.542703798637541,0.0
7.453011842484035,8.536667265494454,0.0
5.62559260544766,9.76360299020903,0.0
7.85257939805906,9.532321111083819,0.0
8.281062388443925,7.288195315202332,0.0
7.075666187181246,9.025569782569818,0.0
9.184162288569876,7.296671250075058,0.0
6.5108356888398085,9.005969982538108,0.0
8.850513515273876,8.814986368236431,0.0
7.7627820032571115,8.511269957673443,0.0
7.64713722509566,9.367759540127473,0.0
9.988567886113751,6.133833521239451,0.0
5.972214560878649,9.94483871616815,0.0
7.2095903831226895,8.717876279522304,0.0
9.694012679541263,6.536212265806574,0.0
7.201646957413754,9.46448931945639,0.0
8.821600057558895,8.730385406790278,0.0
9.648988808200919,8.438217515651768,0.0
9.23003399178341,6.548228308970937,0.0
9.161612255580934,9.333481240085916,0.0
7.383444341978476,9.520231543086254,0.0
8.478439152367356,9.759227551191579,0.0
6.786929017943695,9.492482587422929,0.0
5.889260403521265,9.393340812226878,0.0
8.844408952642734,7.497738468779518,0.0
9.586115493691722,5.450550309443349,0.0
9.94208300868293,6.330051470524048,0.0
9.690357708332606,6.845784809884215,0.0
9.367782503250346,6.926735704839089,0.0
6.955087737251554,9.434080082849283,0.0
9.442906875765225,9.854905189656582,0.0
8.83075049855991,9.28270179039658,0.0
9.988773599514523,8.604283689864689,0.0
7.101917994767815,7.9155977695272615,0.0
8.948788118343668,8.32926051985011,0.0
8.995999385237834,6.951460205576934,0.0
8.727672614923083,8.634777240193985,0.0
9.41275493499448,7.0834755439608275,0.0
9.616763057749477,7.892627177669004,0.0
8.22155548230328,9.725189894749949,0.0
9.60553974654231,9.789019610716815,0.0
7.897986152106168,7.707206749409824,0.0
9.22203119110074,9.946721527520761,0.0
9.256327429318905,7.192370004405586,0.0
7.892980498397657,8.668920363392331,0.0
8.245905043594494,9.58399910966467,0.0
7.405687338368782,8.316405217161316,0.0
7.1625807598529505,8.239822372697194,0.0
7.736387725517268,8.934189848621084,0.0
6.573111248296443,8.893251649731814,0.0
8.197145130780777,7.639549914144446,0.0
8.4286582789511,8.257658596790334,0.0
9.967290231252107,8.988286138046025,0.0
8.290618504565,8.09596231466419,0.0
9.590273135396469,8.739406372393812,0.0
8.75819849333845,9.618269468703827,0.0
6.582295593555079,9.783820368577443,0.0
6.633968906978841,8.45657212337718,0.0
9.237335193145663,6.5454907271664915,0.0
6.566792103151827,9.473157350037372,0.0
9.068984373110007,8.422765400648894,0.0
9.783845695924278,8.094512542167866,0.0
9.089824585444218,7.555734157210505,0.0
8.27111299079114,7.334450455095895,0.0
7.717403179425373,7.291352091672916,0.0
8.436087355653294,7.7297851400730515,0.0
8.707142121528781,8.202591510725684,0.0
8.625422033935768,7.406146825093661,0.0
8.342970008564137,9.78512576795319,0.0
9.584945979226001,9.916334524473612,0.0
8.733218079207033,9.822439066446746,0.0
7.322431083067432,9.585004894218233,0.0
9.421637840458462,7.7016151933964245,0.0
7.575463185242521,7.83929013634041,0.0
6.680510736388191,9.705686400399088,0.0
7.315685325161918,9.76978886105332,0.0
7.802610088418969,8.80501589292215,0.0
9.833067518127088,7.401557023920343,0.0
8.980296563711853,9.00936581224316,0.0
6.308603854387096,8.915577619835197,0.0
8.177705052973815,9.557722124712571,0.0
7.439926591813726,9.744918033290805,0.0
8.58764217289108,7.378077989465128,0.0
6.310572376665837,9.370266902432263,0.0
8.310958283117628,7.688013406745884,0.0
8.353379855249681,8.064446606071051,0.0
7.8061759958304116,9.77714726519998,0.0
9.069678993414223,8.806105866329505,0.0
7.452236574683643,9.52575848814083,0.0
8.6491836505994,7.687045954864988,0.0
9.591594863410469,6.823168518379417,0.0
9.088440319974127,6.859844543316157,0.0
7.324053476327118,9.097816927279291,0.0
7.981740677280361,9.842703503651773,0.0
9.026096888374779,9.529485095103693,0.0
9.150747083063582,8.244970334567808,0.0
9.94885640113585,5.81311982709793,0.0
6.415808588933593,9.794285694149195,0.0
6.447530651697866,9.597953691276805,0.0
7.028812438254578,9.867905927392549,0.0
6.904757575973565,9.382420234990278,0.0
8.232788390548606,6.864866428069346,0.0
6.4608537899741165,8.917479238163313,0.0
8.193836497281277,9.568439733760874,0.0
9.407932165735822,9.441224043312372,0.0
9.151663439928193,6.9066895479085035,0.0
6.431706086727706,9.719060869181796,0.0
8.098494263021784,7.0302872299722905,0.0
6.28466744950361,9.505461076397435,0.0
7.022107373593144,8.995134949604143,0.0
9.478156318844134,6.818591497456103,0.0
8.651782356214596,7.7877583511632595,0.0
7.706810107690135,7.933853771601134,0.0
7.8598342949980164,9.114460831299398,0.0
7.368432626061301,9.5948501817989,0.0
9.800772009017589,9.652772559644223,0.0
7.618714498438265,8.79462774979158,0.0
9.787195501468569,6.264995596166157,0.0
8.125350689007183,8.369074482025258,0.0
7.362740606334905,9.958728885945726,0.0
9.088519804298778,6.899595116760119,0.0
6.4564645049977765,9.03008851197005,0.0
9.938102256284772,5.309458003224593,0.0
9.930278983768254,9.818603642766146,0.0
9.003942319428193,7.901508818841645,0.0
9.33227545030954,6.394788490029981,0.0
9.780661254718067,8.062012869589728,0.0
7.483968244754764,7.517564723371722,0.0
9.867649080480142,9.659724127949973,0.0
8.207673995640143,7.372926504690415,0.0
7.6358424838547725,8.65975748418204,0.0
7.165178214340671,9.283857060614435,0.0
6.367555751536958,9.128233485606982,0.0
9.425894143754,6.723656118278571,0.0
7.73667650797179,8.403928913447182,0.0
8.651623645119031,6.603900002080426,0.0
8.141415539934481,6.937375973794491,0.0
8.474614378751767,7.410768462238257,0.0
8.819938565612707,6.337868181545928,0.0
6.071710798043313,9.55679816884582,0.0
6.099062639926257,9.680930402685235,0.0
9.326612342017317,8.085926665557302,0.0
7.438259138687603,8.339379399603873,0.0
